Date,AMD,APLD,APP,ARKF,ARKG,ARKK,ARKX,BRK-B,BTC-USD,CIBR,CPNG,EMQQ,FDN,GOOGL,HOOD,ICLN,META,NBIS,QQQM,RDDT,SGOV,SHV,SMCI,SNOW,SOXX,TSLA,ULTY,WCLD,^NDX,^SPX,^VIX
2015-07-30,1.9300,0.9453,50.3837,,20.9781,19.5376,,142.8500,287.7220,19.0413,17.6947,21.9990,72.4700,33.0299,10.6226,8.7981,94.6905,2.3162,44.4924,19.7812,82.3579,91.3091,2.5770,232.6088,26.5333,17.7860,2.2787,,4598.5898,2108.6299,12.1300
2015-07-31,1.9300,0.9490,50.2695,,21.1031,19.4022,,142.7400,284.6500,18.9938,17.7603,21.8457,72.4100,32.6790,10.6620,8.7730,93.4971,2.3254,44.6574,19.6271,82.3579,91.3009,2.6670,232.0817,26.2247,17.7433,2.2788,,4588.9102,2103.8401,12.1200
2015-08-01,1.9300,0.9380,50.0324,,21.1031,19.4022,,142.7400,281.6010,18.9938,17.7229,21.8457,72.4100,32.6790,10.6396,8.7730,93.4971,2.2983,44.5634,19.4911,82.3504,91.3009,2.6670,230.9869,26.2247,17.7433,2.2736,,4588.9102,2103.8401,12.1200
2015-08-02,1.9300,0.9380,50.3478,,21.1031,19.4022,,142.7400,282.6140,18.9938,17.7229,21.8457,72.4100,32.6790,10.6396,8.7730,93.4971,2.2983,44.5634,19.4911,82.3504,91.3009,2.6670,232.4431,26.2247,17.7433,2.2736,,4588.9102,2103.8401,12.1200
2015-08-03,2.2000,0.9380,50.6001,,20.9642,19.0503,,142.3300,281.2270,18.8415,17.7229,21.4524,72.0700,33.0379,10.6396,8.7563,93.6264,2.2983,44.5634,19.4911,82.3504,91.3091,2.6610,233.6082,26.1409,17.3327,2.2736,,4580.4600,2098.0400,12.5600
2015-08-04,2.1300,0.9350,50.8081,,20.9920,18.9961,,142.6800,285.2180,18.8320,17.6903,21.9228,72.3600,32.8669,10.6200,8.6811,93.5468,2.2910,44.4814,19.1375,82.3579,91.3009,2.5810,234.5683,25.8503,17.7520,2.2673,,4567.4702,2093.3201,13.0000
2015-08-05,2.1600,0.9246,50.7561,,21.1356,19.0413,,143.5000,281.8820,19.0889,17.6401,22.1123,73.2300,33.4638,10.5898,8.8900,95.9138,2.2655,44.3552,19.0832,82.3504,91.3091,2.7910,234.3284,26.1768,18.0087,2.2622,,4602.2402,2099.8401,12.5100
2015-08-06,2.1100,0.9363,50.9528,,20.3161,18.7705,,143.3500,278.5770,18.6226,17.7744,21.9419,72.2800,33.3077,10.6705,8.7480,94.6010,2.2941,44.6929,19.1285,82.3579,91.3091,2.6870,235.2364,25.7095,16.4087,2.2693,,4528.5098,2083.5601,13.7700
2015-08-07,2.0900,0.9196,51.5503,,20.1494,18.7498,,143.5500,279.5850,18.6950,17.4896,21.8085,71.8400,33.0215,10.4995,8.6561,93.7855,2.2532,43.9769,18.8565,82.3579,91.3091,2.6580,237.9949,25.8563,16.1673,2.2517,,4520.0801,2077.5701,13.3900
2015-08-08,2.0900,0.9248,51.3063,,20.1494,18.7498,,143.5500,260.9970,18.6950,17.4571,21.8085,71.8400,33.0215,10.4800,8.6561,93.7855,2.2660,43.8950,18.8357,82.3579,91.3091,2.6580,236.8682,25.8563,16.1673,2.2452,,4520.0801,2077.5701,13.3900
2015-08-09,2.0900,0.9248,50.6543,,20.1494,18.7498,,143.5500,265.0830,18.6950,17.4571,21.8085,71.8400,33.0215,10.4800,8.6561,93.7855,2.2660,43.8950,18.8357,82.3579,91.3091,2.6580,233.8582,25.8563,16.1673,2.2452,,4520.0801,2077.5701,13.3900
2015-08-10,1.9300,0.9248,51.2139,,20.2698,19.2037,,143.4200,264.4700,19.0794,17.4571,22.0942,72.3400,32.9593,10.4800,8.7730,93.6363,2.2660,43.8950,18.8357,82.3579,91.2926,2.7180,236.4420,26.4973,16.0760,2.2452,,4573.1099,2104.1799,12.2300
2015-08-11,1.9000,0.9477,50.7245,,20.0846,18.9492,,142.8000,270.3860,18.6607,17.6619,21.1229,72.2000,34.3092,10.6029,8.6059,93.1092,2.3222,44.4100,19.2917,82.3430,91.3009,2.6140,234.1824,25.9012,15.8247,2.2740,,4513.9902,2084.0701,13.7100
2015-08-12,1.9000,0.9264,50.2639,,20.0642,18.7705,,141.6000,266.3760,18.5180,17.4336,20.6800,71.8800,34.3674,10.4658,8.6059,93.6761,2.2700,43.8359,19.0360,82.3504,91.2926,2.7040,232.0557,26.0510,15.8780,2.2522,,4528.1899,2086.0500,13.6100
2015-08-13,1.7900,0.9318,49.8650,,20.1401,18.9402,,141.9500,264.0800,18.6036,17.4884,20.9514,71.7800,34.1209,10.4988,8.5892,92.9202,2.2831,43.9738,18.8565,82.3430,91.2926,2.7280,230.2143,25.8413,16.1673,2.2544,,4519.3198,2083.3899,13.4900
2015-08-14,1.8400,0.9243,49.5970,,19.8531,18.9149,,142.5700,265.6800,18.6892,17.4541,20.9133,72.1900,34.2630,10.4782,8.5892,93.9048,2.2647,43.8876,19.0269,82.3430,91.2926,2.7550,228.9771,25.6286,16.2100,2.2515,,4530.7402,2091.5400,12.8300
2015-08-15,1.8400,0.9167,49.6745,,19.8531,18.9149,,142.5700,261.5510,18.6892,17.4983,20.9133,72.1900,34.2630,10.5047,8.5892,93.9048,2.2461,43.9985,19.0016,82.3430,91.2926,2.7550,229.3350,25.6286,16.2100,2.2603,,4530.7402,2091.5400,12.8300
2015-08-16,1.8400,0.9167,50.3251,,19.8531,18.9149,,142.5700,258.5070,18.6892,17.4983,20.9133,72.1900,34.2630,10.5047,8.5892,93.9048,2.2461,43.9985,19.0016,82.3430,91.2926,2.7550,232.3384,25.6286,16.2100,2.2603,,4530.7402,2091.5400,12.8300
2015-08-17,1.8000,0.9167,49.9862,,20.1262,19.0566,,142.3200,257.9760,18.8130,17.4983,20.7705,72.6100,34.4986,10.5047,8.6059,93.4175,2.2461,43.9985,19.0016,82.3430,91.2926,2.7650,230.7739,25.8473,16.9993,2.2603,,4566.3701,2102.4399,13.0200
2015-08-18,1.8000,0.9245,49.8247,,20.1123,18.9330,,141.3600,211.0790,18.6312,17.6359,20.3800,72.0800,34.2312,10.5873,8.5558,94.6507,2.2653,44.3445,19.1439,82.3430,91.2926,2.7500,230.0281,25.3590,17.3813,2.2721,,4542.0698,2096.9199,13.7900
2015-08-19,1.8000,0.9070,50.3499,,19.8994,18.7254,,140.4700,226.6840,18.5180,17.5420,20.1039,71.7000,34.4951,10.5310,8.4639,94.7900,2.2225,44.1086,19.0197,82.3430,91.2926,2.7440,232.4530,25.1313,17.0167,2.2661,,4510.8999,2079.6101,15.2500
2015-08-20,1.7000,0.8989,50.4677,,19.3438,17.9493,,138.3900,235.3500,17.6425,17.4216,19.2467,69.1500,33.7715,10.4587,8.0963,90.0659,2.2025,43.8059,18.8112,82.3430,91.3091,2.6740,232.9968,24.1876,16.1453,2.2474,,4385.1299,2035.7300,19.1400
2015-08-21,1.7800,0.8651,51.0141,,18.9919,17.6244,,134.2200,232.5690,17.1762,16.9359,18.8372,66.8700,32.0095,10.1671,7.8707,85.5904,2.1198,42.5845,18.0315,82.3579,91.3009,2.5390,235.5195,23.5256,15.3847,2.2000,,4197.2700,1970.8900,28.0300
2015-08-22,1.7800,0.8415,50.8624,,18.9919,17.6244,,134.2200,230.3900,17.1762,16.2104,18.8372,66.8700,32.0095,9.7315,7.8707,85.5904,2.0618,40.7602,17.7052,82.3504,91.3009,2.5390,234.8190,23.5256,15.3847,2.1299,,4197.2700,1970.8900,28.0300
2015-08-23,1.7800,0.8415,50.4684,,18.9919,17.6244,,134.2200,228.1690,17.1762,16.2104,18.8372,66.8700,32.0095,9.7315,7.8707,85.5904,2.0618,40.7602,17.7052,82.3504,91.3009,2.5390,233.0002,23.5256,15.3847,2.1299,,4197.2700,1970.8900,28.0300
2015-08-24,1.7500,0.8415,50.9089,,18.0631,17.1101,,129.5700,210.4950,16.5196,16.2104,18.0087,63.8200,30.7213,9.7315,7.5197,81.6421,2.0618,40.7602,17.7052,82.3504,91.3174,2.4560,235.0338,22.9983,14.5913,2.1299,,4038.6001,1893.2100,40.7400
2015-08-25,1.6600,0.8226,50.0084,,18.4548,17.4891,,127.7400,221.6090,16.5862,15.5976,18.5363,64.0100,30.4409,9.3636,7.5448,82.5471,2.0156,39.2193,17.1884,82.3654,91.3091,2.4570,230.8761,22.7706,14.6687,2.0460,,4016.3201,1867.6100,36.0200
2015-08-26,1.7200,0.8145,49.6263,,18.8715,17.5477,,132.6100,225.8310,16.9764,15.5115,18.6753,67.0200,32.7903,9.3120,7.7537,86.7143,1.9956,39.0029,17.5692,82.3579,91.3091,2.5310,229.1121,23.9060,14.9893,2.0183,,4219.6001,1940.5100,30.3200
2015-08-27,1.7800,0.8551,50.4008,,19.2327,18.0883,,136.2300,224.7690,17.1477,16.2966,19.3229,68.8700,33.1989,9.7833,8.0712,89.2404,2.0951,40.9770,17.6281,82.3579,91.3091,2.5680,232.6879,24.7958,16.1993,2.0971,,4324.8198,1987.6600,26.1000
2015-08-28,1.8500,0.8869,49.9930,,19.5392,18.2652,,135.7400,231.3960,17.1667,16.7030,19.3801,69.1800,32.7879,10.0272,8.0963,90.5134,2.1731,41.9988,18.1712,82.3579,91.3009,2.6830,230.8052,24.9396,16.5653,2.1481,,4329.1201,1988.8700,26.0500
2015-08-29,1.8500,0.8920,50.9954,,19.5392,18.2652,,135.7400,229.7800,17.1667,16.7196,19.3801,69.1800,32.7879,10.0372,8.0963,90.5134,2.1857,42.0406,18.3488,82.3504,91.3009,2.6830,235.4329,24.9396,16.5653,2.1494,,4329.1201,1988.8700,26.0500
2015-08-30,1.8500,0.8920,52.7868,,19.5392,18.2652,,135.7400,228.7610,17.1667,16.7196,19.3801,69.1800,32.7879,10.0372,8.0963,90.5134,2.1857,42.0406,18.3488,82.3504,91.3009,2.6830,243.7037,24.9396,16.5653,2.1494,,4329.1201,1988.8700,26.0500
2015-08-31,1.8100,0.8920,51.7537,,19.5660,18.1388,,134.0400,230.0560,16.9840,16.7196,19.0563,68.4300,32.1979,10.0372,7.8874,88.9421,2.1857,42.0406,18.3488,82.3504,91.3091,2.7350,238.9340,24.8707,16.6040,2.1494,,4274.5801,1972.1801,28.4300
2015-09-01,1.7100,0.8896,51.9826,,18.9826,17.4801,,130.4100,228.1210,16.4625,16.5089,18.2754,66.1700,31.2903,9.9108,7.6367,86.7541,2.1797,41.5109,18.2219,82.3579,91.3099,2.4770,239.9909,23.9929,15.9087,2.1313,,4142.6299,1913.8500,31.4000
2015-09-02,1.7700,0.8582,52.3564,,19.0104,17.6741,,132.2200,229.2840,16.7004,15.9993,18.4754,67.5400,32.0533,9.6048,7.7620,89.3996,2.1027,40.2295,17.5601,82.3586,91.3099,2.4810,241.7164,24.5651,16.5127,2.0683,,4256.2300,1948.8600,26.0900
2015-09-03,1.7900,0.8786,51.9073,,19.2419,17.8771,,132.1500,227.1830,16.7099,16.4381,18.5801,67.4000,31.6626,9.8682,7.7370,87.6690,2.1529,41.3327,17.7550,82.3586,91.3183,2.4870,239.6431,24.7568,16.3713,2.1061,,4234.6499,1951.1300,25.6100
2015-09-04,1.8200,0.8855,52.0927,,19.0845,17.5252,,129.6400,230.2980,16.4245,16.3547,17.9554,66.6000,31.2605,9.8182,7.5782,87.7784,2.1697,41.1232,17.9590,82.3661,91.3183,2.4240,240.4991,24.3284,16.1287,2.1086,,4184.7202,1921.2200,27.8000
2015-09-05,1.8200,0.8702,51.8521,,19.0845,17.5252,,129.6400,235.0190,16.4245,16.1619,17.9554,66.6000,31.2605,9.7024,7.5782,87.7784,2.1321,40.6383,17.6055,82.3661,91.3183,2.4240,239.3881,24.3284,16.1287,2.0763,,4184.7202,1921.2200,27.8000
2015-09-06,1.8200,0.8702,52.1435,,19.0845,17.5252,,129.6400,239.8400,16.4245,16.1619,17.9554,66.6000,31.2605,9.7024,7.5782,87.7784,2.1321,40.6383,17.6055,82.3661,91.3183,2.4240,240.7337,24.3284,16.1287,2.0763,,4184.7202,1921.2200,27.8000
2015-09-07,1.8200,0.8702,53.4170,,19.0845,17.5252,,129.6400,239.8470,16.4245,16.1619,17.9554,66.6000,31.2605,9.7024,7.5782,87.7784,2.1321,40.6383,17.6055,82.3661,91.3183,2.4240,246.6130,24.3284,16.1287,2.0763,,4184.7202,1921.2200,27.8000
2015-09-08,1.8800,0.8702,54.4735,,19.7142,18.0666,,132.9000,243.6070,16.8336,16.1619,18.2182,67.8500,32.0021,9.7024,7.8707,89.0415,2.1321,40.6383,17.6055,82.3661,91.3099,2.5090,251.4907,25.4069,16.5447,2.0763,,4303.5298,1969.4100,24.9000
2015-09-09,1.8500,0.9087,52.9907,,19.7512,18.1298,,130.5900,238.1680,16.6148,16.6207,18.5239,67.8000,31.9787,9.9779,7.8372,89.9465,2.2267,41.7921,18.1494,82.3586,91.3099,2.5210,244.6448,24.9396,16.5940,2.1283,,4253.4502,1942.0400,26.2300
2015-09-10,1.8400,0.8920,51.7593,,19.8068,18.0576,,130.6600,238.4770,16.7004,16.4273,18.2849,68.4000,32.3599,9.8618,7.9208,91.4781,2.1857,41.3057,18.2129,82.3586,91.2934,2.7080,238.9600,25.0504,16.5653,2.0988,,4296.2998,1952.2900,24.3700
2015-09-11,2.0100,0.8960,52.8145,,20.0475,18.1479,,131.3700,240.1070,16.7765,16.5928,18.3230,68.5900,32.5697,9.9611,7.9041,91.5478,2.1954,41.7219,18.1403,82.3437,91.2934,2.7140,243.8316,25.0654,16.6827,2.1098,,4323.2300,1961.0500,23.2000
2015-09-12,2.0100,0.8965,53.2335,,20.0475,18.1479,,131.3700,235.2290,16.7765,16.6968,18.3230,68.5900,32.5697,10.0236,7.9041,91.5478,2.1967,41.9834,18.2310,82.3437,91.2934,2.7140,245.7658,25.0654,16.6827,2.1193,,4323.2300,1961.0500,23.2000
2015-09-13,2.0100,0.8965,53.4026,,20.0475,18.1479,,131.3700,230.5120,16.7765,16.6968,18.3230,68.5900,32.5697,10.0236,7.9041,91.5478,2.1967,41.9834,18.2310,82.3437,91.2934,2.7140,246.5467,25.0654,16.6827,2.1193,,4323.2300,1961.0500,23.2000
2015-09-14,1.8200,0.8965,53.3066,,20.0475,18.1118,,130.9000,230.6440,16.7385,16.6968,18.0820,68.1700,32.4290,10.0236,7.8372,91.8063,2.1967,41.9834,18.2310,82.3437,91.3017,2.6660,246.1031,25.1223,16.8793,2.1193,,4308.7598,1953.0300,24.2500
2015-09-15,1.8600,0.8986,53.1857,,20.2577,18.3464,,132.2600,230.3040,16.8831,16.6409,18.3592,69.2300,33.0553,9.9900,7.8957,92.3931,2.2017,41.8429,18.1947,82.3511,91.2768,2.8000,245.5452,25.4428,16.9047,2.1106,,4360.2798,1978.0900,22.5400
2015-09-16,1.8900,0.9100,53.0487,,20.1031,18.5630,,132.5800,229.0910,17.0211,16.8399,19.1877,69.8800,33.0776,10.1095,8.0294,92.9401,2.2298,42.3432,18.4304,82.3288,91.2934,2.9030,244.9125,25.4968,17.4833,2.1377,,4383.6699,1995.3101,21.3500
2015-09-17,1.8900,0.9120,52.5356,,20.5846,18.7254,,131.4700,229.8100,17.0335,16.9303,19.0753,70.1000,33.3833,10.1637,8.0545,93.8253,2.2345,42.5703,18.6480,82.3437,91.2851,2.9350,242.5440,25.2931,17.4713,2.1563,,4384.9600,1990.2000,21.1400
2015-09-18,1.8700,0.9047,53.8887,,20.2790,18.4366,,129.1000,232.9750,16.9669,16.9352,18.7715,69.4200,32.8490,10.1667,7.8456,93.8849,2.2167,42.5828,18.8112,82.3362,91.3265,2.8850,248.7906,24.8527,17.3747,2.1508,,4323.8599,1958.0300,22.2800
2015-09-19,1.8700,0.8889,54.1359,,20.2790,18.4366,,129.1000,231.4930,16.9669,16.6993,18.7715,69.4200,32.8490,10.0250,7.8456,93.8849,2.1781,41.9895,18.5211,82.3735,91.3265,2.8850,249.9319,24.8527,17.3747,2.1160,,4323.8599,1958.0300,22.2800
2015-09-20,1.8700,0.8889,54.2338,,20.2790,18.4366,,129.1000,231.2120,16.9669,16.6993,18.7715,69.4200,32.8490,10.0250,7.8456,93.8849,2.1781,41.9895,18.5211,82.3735,91.3265,2.8850,250.3839,24.8527,17.3747,2.1160,,4323.8599,1958.0300,22.2800
2015-09-21,1.8100,0.8889,54.3587,,20.1864,18.3193,,130.9800,227.0850,16.9478,16.6993,18.6115,69.7000,33.1502,10.0250,7.8623,95.0287,2.1781,41.9895,18.5211,82.3735,91.3183,2.8910,250.9605,24.7778,17.6133,2.1160,,4336.1299,1966.9700,20.1400
2015-09-22,1.7300,0.8862,52.0295,,19.2012,17.9403,,129.3000,230.6180,16.6814,16.7466,18.1516,68.4900,32.4653,10.0535,7.6869,92.4528,2.1715,42.1086,18.4032,82.3661,91.3265,2.8590,240.2074,24.2326,17.3960,2.1257,,4274.1001,1942.7400,22.4400
2015-09-23,1.7000,0.8667,52.1276,,19.2697,17.9042,,129.1600,230.2830,16.7052,16.5071,17.9020,68.3700,32.4698,9.9097,7.5699,93.4573,2.1237,41.5063,18.0225,82.3735,91.3265,2.8540,240.6604,24.0528,17.4040,2.0995,,4273.5298,1938.7600,22.1300
2015-09-24,1.7200,0.8603,51.4065,,18.9919,17.6966,,128.8300,234.5290,16.6909,16.5049,18.0573,68.2800,32.5503,9.9083,7.5365,93.8949,2.1080,41.5007,17.9862,82.3735,91.3265,2.7790,237.3311,24.0049,17.5413,2.0952,,4261.1001,1932.2400,23.4700
2015-09-25,1.7100,0.8586,50.6082,,18.5197,17.5071,,129.6400,235.1440,16.5767,16.4569,18.0525,67.4700,31.8167,9.8795,7.5448,92.2638,2.1038,41.3800,17.7777,82.3735,91.3431,2.7800,233.6456,24.1368,17.1273,2.0882,,4224.7402,1931.3400,23.6200
2015-09-26,1.7100,0.8633,50.3599,,18.5197,17.5071,,129.6400,234.3400,16.5767,16.3164,18.0525,67.4700,31.8167,9.7952,7.5448,92.2638,2.1153,41.0269,17.5873,82.3885,91.3431,2.7800,232.4993,24.1368,17.1273,2.0872,,4224.7402,1931.3400,23.6200
2015-09-27,1.7100,0.8633,50.8301,,18.5197,17.5071,,129.6400,232.7570,16.5767,16.3164,18.0525,67.4700,31.8167,9.7952,7.5448,92.2638,2.1153,41.0269,17.5873,82.3885,91.3431,2.7800,234.6701,24.1368,17.1273,2.0872,,4224.7402,1931.3400,23.6200
2015-09-28,1.6600,0.8633,50.8796,,17.2048,17.1462,,128.6200,239.1420,16.1295,16.3164,17.6563,65.1700,31.0264,9.7952,7.3526,88.7233,2.1153,41.0269,17.5873,82.3885,91.3348,2.6920,234.8986,23.4680,16.5620,2.0872,,4103.4702,1881.7700,27.6300
2015-09-29,1.6700,0.8394,51.7351,,16.8529,16.8664,,128.8100,236.6870,15.9553,15.8481,17.8563,64.5300,30.9449,9.5140,7.4028,86.1971,2.0567,39.8493,17.2247,82.3810,91.3348,2.6650,238.8483,23.6247,16.4433,2.0336,,4083.3701,1884.0900,26.8300
2015-09-30,1.7200,0.8450,51.7331,,17.3622,16.9566,,130.4000,236.0600,16.3769,15.7705,18.4182,66.0700,31.7282,9.4674,7.5699,89.4095,2.0705,39.6541,16.9437,82.3810,91.3348,2.7260,238.8390,24.5405,16.5600,2.0361,,4181.0601,1920.0300,24.5000
2015-10-01,1.7400,0.8778,56.3283,,17.0473,16.7220,,129.8800,237.5490,16.3769,16.1477,18.4630,66.4900,31.9086,9.6939,7.6618,90.4538,2.1507,40.6027,17.0343,82.3810,91.3423,2.6610,260.0537,24.2483,15.9920,2.0750,,4192.9600,1923.8199,22.5500
2015-10-02,1.8300,0.8673,56.2350,,17.6307,17.2183,,129.8300,237.2930,16.6624,16.1937,19.5039,67.9900,32.6537,9.7215,7.9292,91.5676,2.1251,40.7183,16.7986,82.3878,91.3505,2.7730,259.6231,24.7544,16.5047,2.0791,,4267.4502,1951.3600,20.9400
2015-10-03,1.8300,0.8854,57.2745,,17.6307,17.2183,,129.8300,238.7300,16.6624,16.4814,19.5039,67.9900,32.6537,9.8942,7.9292,91.5676,2.1695,41.4417,17.2972,82.3952,91.3505,2.7730,264.4223,24.7544,16.5047,2.1088,,4267.4502,1951.3600,20.9400
2015-10-04,1.8300,0.8854,57.3959,,17.6307,17.2183,,129.8300,238.2590,16.6624,16.4814,19.5039,67.9900,32.6537,9.8942,7.9292,91.5676,2.1695,41.4417,17.2972,82.3952,91.3505,2.7730,264.9825,24.7544,16.5047,2.1088,,4267.4502,1951.3600,20.9400
2015-10-05,1.8000,0.8854,57.9549,,17.9270,17.6154,,132.3800,240.3830,16.9383,16.4814,19.9134,69.7400,33.3838,9.8942,8.1046,93.4971,2.1695,41.4417,17.2972,82.3952,91.3423,2.8810,267.5632,25.2364,16.4100,2.1088,,4331.4302,1987.0500,19.5400
2015-10-06,1.8300,0.9026,57.2192,,17.4270,17.3537,,131.1900,246.0630,16.9003,16.7285,19.8086,69.1800,33.3818,10.0426,8.1798,92.2937,2.2117,42.0630,17.6961,82.3878,91.3505,2.9630,264.1667,25.3178,16.0973,2.1474,,4306.7002,1979.9200,19.4000
2015-10-07,1.8600,0.9056,57.1523,,17.5937,17.6064,,132.6800,242.9690,17.0620,16.6330,20.0277,70.0000,33.3003,9.9852,8.3386,91.8959,2.2188,41.8229,17.4332,82.3952,91.3505,3.1680,263.8577,25.6522,15.4640,2.1397,,4333.4600,1995.8300,18.4000
2015-10-08,1.9300,0.9175,57.9202,,17.2974,17.4981,,133.7500,242.3040,17.0620,16.7363,20.1353,69.9800,33.1512,10.0473,8.4221,91.9655,2.2482,42.0827,17.6870,82.3952,91.3423,3.1820,267.4031,25.8209,15.1147,2.1569,,4350.1499,2013.4301,17.4200
2015-10-09,1.9600,0.9236,58.8911,,17.7363,17.8907,,133.0300,243.9310,17.1191,16.8008,20.1800,70.3100,33.3619,10.0860,8.4722,92.7313,2.2629,42.2448,17.5783,82.3878,91.3505,2.6900,271.8857,25.6612,14.7127,2.1759,,4370.0098,2014.8900,17.0800
2015-10-10,1.9600,0.9178,58.4555,,17.7363,17.8907,,133.0300,244.9410,17.1191,16.8775,20.1800,70.3100,33.3619,10.1320,8.4722,92.7313,2.2489,42.4377,17.9726,82.3952,91.3505,2.6900,269.8745,25.6612,14.7127,2.1775,,4370.0098,2014.8900,17.0800
2015-10-11,1.9600,0.9178,57.7188,,17.7363,17.8907,,133.0300,247.0500,17.1191,16.8775,20.1800,70.3100,33.3619,10.1320,8.4722,92.7313,2.2489,42.4377,17.9726,82.3952,91.3505,2.6900,266.4733,25.6612,14.7127,2.1775,,4370.0098,2014.8900,17.0800
2015-10-12,1.8700,0.9178,57.1318,,17.7881,17.7508,,133.4000,245.3080,17.0430,16.8775,20.3143,70.4700,33.6199,10.1320,8.3553,93.7457,2.2489,42.4377,17.9726,82.3952,91.3423,2.6330,263.7633,25.6612,14.3720,2.1775,,4382.5601,2017.4600,16.1700
2015-10-13,1.9200,0.9178,55.2050,,17.4085,17.6876,,132.1900,249.5080,16.7385,16.9260,20.1467,70.3000,33.9549,10.1611,8.2801,93.6065,2.2489,42.5595,17.8321,82.3878,91.3423,2.6920,254.8676,25.3449,14.6167,2.1803,,4352.9399,2003.6899,17.6700
2015-10-14,1.9500,0.9065,55.6945,,17.1770,17.5974,,131.1800,251.9890,16.6719,16.8116,20.0581,70.1200,33.8177,10.0924,8.4054,93.5567,2.2212,42.2719,17.7686,82.3878,91.3505,2.5930,257.1275,26.2667,14.4587,2.1654,,4346.9199,1994.2400,18.0300
2015-10-15,1.9700,0.9395,55.1592,,17.8807,17.6199,,133.8000,254.3200,17.0144,16.7883,20.4753,71.1300,34.4444,10.0785,8.5809,95.4364,2.3020,42.2134,17.6780,82.3952,91.3423,2.5990,254.6564,26.5138,14.7540,2.1552,,4418.2202,2023.8600,16.0500
2015-10-16,1.9400,0.9483,53.8892,,17.9085,17.8771,,133.8100,262.8690,17.0820,17.0637,20.8524,71.5400,34.5587,10.2438,8.5140,97.0078,2.3237,42.9058,17.7006,82.3878,91.3423,2.6350,248.7931,26.5740,15.1340,2.1872,,4438.6201,2033.1100,15.0500
2015-10-17,1.9400,0.9505,54.0599,,17.9085,17.8771,,133.8100,270.6400,17.0820,17.1425,20.8524,71.5400,34.5587,10.2911,8.5140,97.0078,2.3289,43.1039,17.9590,82.3878,91.3423,2.6350,249.5809,26.5740,15.1340,2.1972,,4438.6201,2033.1100,15.0500
